business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Notes
U001,0200769623,WAL-MAR llc,2020-05-12,2020.0,1930813710.0,2020-04-24,20200422,20200424,2020-05-09,USD,RV,1.0,,22839.01,20200424.0,NAH4,1930813710.0,1,
U001,0100031704,DELHAIZE systems,2020-05-04,2020.0,1930802845.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,104322.3,20200420.0,NAA8,1930802845.0,1,
U001,0200759878,SA in,2020-03-14,2020.0,1930584447.0,2020-02-29,20200229,20200229,2020-03-15,USD,RV,1.0,,45792.03,20200229.0,NAH4,1930584447.0,1,
U001,0200592182,DECA trust,2020-05-01,2020.0,1930789845.0,2020-04-16,20200416,20200416,2020-04-24,USD,RV,1.0,,1044.28,20200401.0,NAM4,1930789845.0,1,
CA02,0140104409,LOB us,2020-04-03,2020.0,2960623618.0,2020-03-24,20200324,20200324,2020-04-04,CAD,RV,1.0,,63557.87,20200325.0,CA10,2960623618.0,1,
U001,0200881076,ALBERT in,2020-03-20,2020.0,1930622862.0,2020-03-08,20200309,20200308,2020-03-23,USD,RV,1.0,,8498.18,20200308.0,NAA8,1930622862.0,1,
U001,0200714710,SYSCO  in,2020-03-18,2020.0,1930597551.0,2020-03-06,20200304,20200306,2020-03-21,USD,RV,1.0,,24343.38,20200306.0,NAA8,1930597551.0,1,
U001,0200705742,DOT foundation,2020-06-13,2020.0,1930862346.0,2020-05-05,20200506,20200505,2020-06-08,USD,RV,1.0,,16405.38,20200505.0,NAAW,1930862346.0,1,
U001,0200729290,KROGER foundation,2020-05-01,2020.0,1930794078.0,2020-04-17,20200416,20200417,2020-05-02,USD,RV,1.0,,90509.98,20200417.0,NAA8,1930794078.0,1,
U001,0200769623,WAL-MAR corp,2020-04-22,2020.0,1930738856.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,8803.71,20200404.0,NAH4,1930738856.0,1,
U001,0200148860,DOLLA in,2020-04-06,2020.0,1930686879.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,81104.63,20200323.0,NAA8,1930686879.0,1,
U001,0200761734,H E BUT corp,2020-04-08,2020.0,1930675788.0,2020-03-23,20200320,20200323,2020-04-07,USD,RV,1.0,,75339.82,20200323.0,NAA8,1930675788.0,1,
CA02,0140104440,SO co,2020-04-04,2020.0,2960624689.0,2020-03-30,20200330,20200330,2020-04-11,CAD,RV,1.0,,9210.55,20200401.0,CA10,2960624689.0,1,
U001,0200965912,C&S W us,2020-03-24,2020.0,1930627405.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,55531.91,20200309.0,NAC6,1930627405.0,1,
U001,0200769623,WAL-MAR llc,2020-04-19,2020.0,1930724499.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,45786.15,20200401.0,NAH4,1930724499.0,1,
U001,0200230690,DECA foundation,2020-04-07,2020.0,1930746275.0,2020-04-04,20200404,20200404,2020-04-08,USD,RV,1.0,,11685.11,20200401.0,NAM1,1930746275.0,1,
U001,0200748108,KROGER llc,2020-04-21,2020.0,1930763708.0,2020-04-07,20200408,20200407,2020-04-22,USD,RV,1.0,,40843.9,20200407.0,NAA8,1930763708.0,1,
U001,0200769623,WAL-MAR in,2020-05-19,2020.0,1930846614.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,17986.83,20200501.0,NAH4,1930846614.0,1,
CA02,0140104423,METRO  us,2020-04-11,2020.0,2960624855.0,2020-03-30,20200330,20200330,2020-04-11,CAD,RV,1.0,,88271.16,20200401.0,CA10,2960624855.0,1,
U001,0200772595,SAFEW llc,2020-05-07,2020.0,1930825891.0,2020-04-25,20200425,20200425,2020-05-10,USD,RV,1.0,,2091.15,20200425.0,NAA8,1930825891.0,1,
U001,0200769623,WAL-MAR co,2020-04-22,2020.0,1930747223.0,2020-04-03,20200404,20200403,2020-04-18,USD,RV,1.0,,1898.9,20200403.0,NAH4,1930747223.0,1,
U001,0200769623,WAL-MAR in,2020-04-09,2020.0,1930684122.0,2020-03-22,20200321,20200322,2020-04-06,USD,RV,1.0,,57450.13,20200322.0,NAH4,1930684122.0,1,
U001,0200936373,SUPE in,2020-03-16,2020.0,1930584426.0,2020-03-02,20200229,20200302,2020-03-17,USD,RV,1.0,,69488.23,20200302.0,NAA8,1930584426.0,1,
U001,0200732755,KROGER corp,2020-03-24,2020.0,1930623623.0,2020-03-09,20200308,20200309,2020-03-24,USD,RV,1.0,,87280.75,20200309.0,NAA8,1930623623.0,1,
CA02,0100030194,AMAZO co,2020-03-19,2020.0,2960620488.0,2020-03-14,20200315,20200314,2020-03-26,CAD,RV,1.0,,144256.84,20200316.0,CA10,2960620488.0,1,
U001,0200706844,WINC ,2020-04-10,2020.0,1930708934.0,2020-03-28,20200326,20200328,2020-04-12,USD,RV,1.0,,92973.05,20200328.0,NAA8,1930708934.0,1,
U001,CCCA02,KRAFT  corporation,2020-03-21,2020.0,1930604901.0,2020-03-05,20200304,20200305,2020-04-09,USD,RV,1.0,,13490.9,20200305.0,NAG2,1930604901.0,1,
U001,0200769623,WAL-MAR foundation,2020-07-02,2020.0,1930783631.0,2020-04-16,20200414,20200416,2020-06-20,USD,RV,1.0,,35697.79,20200416.0,NAGD,1930783631.0,1,
U001,0200759878,SA corporation,2020-05-26,2020.0,1930660635.0,2020-03-17,20200317,20200317,2020-05-21,USD,RV,1.0,,10638.0,20200317.0,NAGD,1930660635.0,1,
U001,0200936373,SUPE systems,2020-05-24,2020.0,1930584910.0,2020-03-02,20200229,20200302,2020-05-06,USD,RV,1.0,,48476.26,20200302.0,NAGD,1930584910.0,1,
U001,0200759878,SA us,2020-04-23,2020.0,1930768711.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,59092.66,20200409.0,NAH4,1930768711.0,1,
U001,0200762301,C&S WH associates,2020-04-28,2020.0,1930780529.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,40547.35,20200414.0,NAC6,1930780529.0,1,
U001,200794332,COST corporation,2020-04-04,2020.0,1930666316.0,2020-03-20,20200318,20200320,2020-04-04,USD,RV,1.0,,5178.1,20200320.0,NAAX,1930666316.0,1,
U001,0200769623,WAL-MAR systems,2020-05-29,2020.0,1930885235.0,2020-05-10,20200511,20200510,2020-05-25,USD,RV,1.0,,56414.13,20200510.0,NAH4,1930885235.0,1,
U001,200418007,AM llc,2020-05-16,2020.0,1930837485.0,2020-05-05,20200504,20200505,2020-05-20,USD,RV,1.0,,4594.8,20200505.0,NAA8,1930837485.0,1,
U001,0200744019,TARG corporation,2020-04-29,2020.0,1930793773.0,2020-04-16,20200416,20200416,2020-05-01,USD,RV,1.0,,6446.14,20200416.0,NAA8,1930793773.0,1,
U001,0200803720,DEC trust,2020-04-27,2020.0,1930819359.0,2020-04-23,20200423,20200423,2020-04-26,USD,RV,1.0,,2047.22,20200416.0,NAM2,1930819359.0,1,
U001,0200769623,WAL-MAR co,2020-04-06,2020.0,1930681774.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,99.69,20200321.0,NAH4,1930681774.0,1,
U001,0200769623,WAL-MAR ,2020-05-19,2020.0,1930837949.0,2020-04-30,20200429,20200430,2020-05-15,USD,RV,1.0,,4088.45,20200430.0,NAH4,1930837949.0,1,
U001,0200780383,MEIJ systems,2020-04-16,2020.0,1930737591.0,2020-04-03,20200402,20200403,2020-04-18,USD,RV,1.0,,47963.89,20200403.0,NAA8,1930737591.0,1,
U001,0200772595,SAFEW corp,2020-03-21,2020.0,1930606979.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,68319.47,20200305.0,NAA8,1930606979.0,1,
U001,0200769623,WAL-MAR ,2020-04-08,2020.0,1930684409.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,48618.72,20200321.0,NAH4,1930684409.0,1,
U001,0200622385,US  trust,2020-03-27,2020.0,1930636845.0,2020-03-12,20200310,20200312,2020-03-27,USD,RV,1.0,,43803.6,20200312.0,NAA8,1930636845.0,1,
U001,0200020431,DEC trust,2020-03-21,2020.0,1930676082.0,2020-03-20,20200320,20200320,2020-03-23,USD,RV,1.0,,2627.96,20200316.0,NAM1,1930676082.0,1,
U001,0200769623,WAL-MAR ,2020-04-29,2020.0,1930774944.0,2020-04-11,20200411,20200411,2020-04-26,USD,RV,1.0,,29592.95,20200411.0,NAH4,1930774944.0,1,
U001,0200437182,FOOD  corporation,2020-04-13,2020.0,1930712222.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,23635.12,20200328.0,NAA8,1930712222.0,1,
U001,0200230690,DECA associates,2020-03-13,2020.0,1930586774.0,2020-03-02,20200302,20200302,2020-03-11,USD,RV,1.0,,1031.68,20200301.0,NAM2,1930586774.0,1,
U001,0200769623,WAL-MAR llc,2020-04-10,2020.0,1930687927.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,43911.96,20200323.0,NAH4,1930687927.0,1,
U001,0200769623,WAL-MAR associates,2020-04-28,2020.0,1930763838.0,2020-04-10,20200408,20200410,2020-04-25,USD,RV,1.0,,5776.34,20200410.0,NAH4,1930763838.0,1,
U001,0200803720,DEC co,2020-05-30,2020.0,1930872178.0,2020-05-07,20200507,20200507,2020-05-24,USD,RV,1.0,,1858.08,20200501.0,NAM4,1930872178.0,1,
U001,0200706844,WINC ,2020-05-08,2020.0,1930814302.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,38899.53,20200423.0,NAA8,1930814302.0,1,
U001,0200772670,ASSOCIAT systems,2020-03-31,2020.0,1930657234.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,2593.77,20200316.0,NAU5,1930657234.0,1,
U013,0100031686,EWT-EU llc,2020-05-08,2020.0,1991840488.0,2020-04-04,20200331,20200404,2020-05-04,USD,RV,1.0,,2789.35,20200404.0,NAVE,1991840488.0,1,
U001,0200769623,WAL-MAR us,2020-04-12,2020.0,1930701392.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,40103.15,20200326.0,NAH4,1930701392.0,1,
U001,0200769623,WAL-MAR in,2020-04-03,2020.0,1930654503.0,2020-03-17,20200315,20200317,2020-04-01,USD,RV,1.0,,15923.76,20200317.0,NAH4,1930654503.0,1,
U001,0200779906,BOZZU corp,2020-04-01,2020.0,1930664089.0,2020-03-17,20200317,20200317,2020-04-01,USD,RV,1.0,,141223.31,20200317.0,NAA8,1930664089.0,1,
U001,0200707741,SMART &  llc,2020-05-02,2020.0,1930799010.0,2020-04-18,20200417,20200418,2020-05-03,USD,RV,1.0,,94563.98,20200418.0,NAA8,1930799010.0,1,
U001,200769623,WAL-MAR corp,2020-04-22,2020.0,1930739625.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,2440.51,20200403.0,NAH4,1930739625.0,1,
U001,0200744019,TARG corporation,2020-03-25,2020.0,1930654726.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,3193.83,20200316.0,NAA8,1930654726.0,1,
U001,0200744019,TARG llc,2020-03-29,2020.0,1930651723.0,2020-03-15,20200313,20200315,2020-03-30,USD,RV,1.0,,18507.09,20200315.0,NAA8,1930651723.0,1,
U001,0200769623,WAL-MAR in,2020-05-05,2020.0,1930800442.0,2020-04-17,20200418,20200417,2020-05-02,USD,RV,1.0,,30022.48,20200417.0,NAH4,1930800442.0,1,
U001,0200769623,WAL-MAR ,2020-04-17,2020.0,1930703662.0,2020-03-29,20200330,20200329,2020-04-13,USD,RV,1.0,,68403.86,20200329.0,NAH4,1930703662.0,1,
U001,0200712187,SPAR foundation,2020-05-22,2020.0,1930875498.0,2020-05-07,20200507,20200507,2020-05-22,USD,RV,1.0,,50396.12,20200507.0,NAA8,1930875498.0,1,
U001,0100031704,DELHAIZE ,2020-04-04,2020.0,1930673224.0,2020-03-21,20200319,20200321,2020-04-05,USD,RV,1.0,,67192.77,20200321.0,NAA8,1930673224.0,1,
U001,0200936373,SUPE llc,2020-05-06,2020.0,1930803053.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,66734.29,20200421.0,NAA8,1930803053.0,1,
U001,0200786288,FAMILY corp,2020-04-11,2020.0,1930729704.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,63064.11,20200401.0,NAC6,1930729704.0,1,
U001,0200762301,C&S WH trust,2020-05-06,2020.0,1930813723.0,2020-04-22,20200422,20200422,2020-05-07,USD,RV,1.0,,128112.57,20200422.0,NAC6,1930813723.0,1,
U001,200750051,ALBER associates,2020-05-15,2020.0,1930850663.0,2020-05-01,20200502,20200501,2020-05-16,USD,RV,1.0,,125738.01,20200501.0,NAA8,1930850663.0,1,
U001,0200769623,WAL-MAR us,2020-05-05,2020.0,1930786366.0,2020-04-16,20200414,20200416,2020-05-01,USD,RV,1.0,,2609.82,20200416.0,NAH4,1930786366.0,1,
U001,0200337148,COAS foundation,2020-04-07,2020.0,1930699443.0,2020-03-24,20200325,20200324,2020-04-08,USD,RV,1.0,,31609.82,20200324.0,NAA8,1930699443.0,1,
U001,0200726979,BJ'S  us,2020-03-24,2020.0,1930622724.0,2020-03-09,20200308,20200309,2020-03-24,USD,RV,1.0,,233.78,20200309.0,NAA8,1930622724.0,1,
U001,0200769623,WAL-MAR ,2020-03-25,2020.0,1930624131.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,2064.49,20200309.0,NAH4,1930624131.0,1,
U001,200799367,MCL corporation,2020-03-31,2020.0,1930646614.0,2020-03-17,20200312,20200317,2020-04-01,USD,RV,1.0,,55940.8,20200317.0,NAA8,1930646614.0,1,
U001,0200769623,WAL-MAR llc,2020-04-11,2020.0,1930704165.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,1322.22,20200327.0,NAH4,1930704165.0,1,
U001,0200769623,WAL-MAR in,2020-04-08,2020.0,1930675253.0,2020-03-22,20200320,20200322,2020-04-06,USD,RV,1.0,,10628.53,20200322.0,NAH4,1930675253.0,1,
U001,0200726979,BJ'S  associates,2020-04-06,2020.0,1930688769.0,2020-03-22,20200323,20200322,2020-04-06,USD,RV,1.0,,744.04,20200322.0,NAA8,1930688769.0,1,
U001,0200706844,WINC corp,2020-05-06,2020.0,1930814930.0,2020-04-22,20200422,20200422,2020-05-07,USD,RV,1.0,,1660.05,20200422.0,NAA8,1930814930.0,1,
U001,0200793088,DEMOU trust,2020-03-14,2020.0,1930563579.0,2020-02-27,20200224,20200227,2020-03-13,USD,RV,1.0,,62907.9,20200227.0,NAA8,1930563579.0,1,
U001,0200769623,WAL-MAR llc,2020-05-23,2020.0,1930858238.0,2020-05-05,20200505,20200505,2020-05-20,USD,RV,1.0,,7653.28,20200505.0,NAH4,1930858238.0,1,
CA02,0140104934,REGI corporation,2020-05-21,2020.0,2960633842.0,2020-05-12,20200512,20200512,2020-05-23,CAD,RV,1.0,,48736.8,20200513.0,CA10,2960633842.0,1,
U001,0200148860,DOLLA in,2020-04-11,2020.0,1930719957.0,2020-03-31,20200330,20200331,2020-04-15,USD,RV,1.0,,14263.24,20200331.0,NAA8,1930719957.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-23,2020.0,1930739063.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,77330.1,20200404.0,NAH4,1930739063.0,1,
U001,0200705742,DOT corp,2020-05-13,2020.0,1930837795.0,2020-04-29,20200429,20200429,2020-05-14,USD,RV,1.0,,29785.65,20200429.0,NAA8,1930837795.0,1,
U001,0200759878,SA llc,2020-04-21,2020.0,1930757055.0,2020-04-08,20200406,20200408,2020-04-23,USD,RV,1.0,,80029.11,20200408.0,NAH4,1930757055.0,1,
U001,0200729942,SA in,2020-05-10,2020.0,1930832761.0,2020-04-28,20200428,20200428,2020-05-13,USD,RV,1.0,,21674.63,20200428.0,NAA8,1930832761.0,1,
U001,0200769623,WAL-MAR corp,2020-05-06,2020.0,1930797313.0,2020-04-18,20200417,20200418,2020-05-03,USD,RV,1.0,,8881.44,20200418.0,NAH4,1930797313.0,1,
U001,0200726979,BJ'S  co,2020-05-12,2020.0,1930828029.0,2020-04-28,20200426,20200428,2020-05-13,USD,RV,1.0,,20718.16,20200428.0,NAA8,1930828029.0,1,
U013,0140101682,SUPERVAL us,2020-04-21,2020.0,1991841410.0,2020-03-23,20200319,20200323,2020-04-22,USD,RV,1.0,,6255.15,20200323.0,NAVE,1991841410.0,1,
U001,0200718130,SYSCO F foundation,2020-04-06,2020.0,1930659676.0,2020-03-19,20200316,20200319,2020-04-08,USD,RV,1.0,,8027.71,20200319.0,NAD1,1930659676.0,1,
CA02,0140104423,METRO  us,2020-04-25,2020.0,2960627760.0,2020-04-11,20200411,20200411,2020-04-24,CAD,RV,1.0,,141530.83,20200414.0,CA10,2960627760.0,1,
U001,0200769623,WAL-MAR corporation,2020-05-08,2020.0,1930801768.0,2020-04-19,20200419,20200419,2020-05-04,USD,RV,1.0,,35415.8,20200419.0,NAH4,1930801768.0,1,
U001,0200769623,WAL-MAR associates,2020-03-30,2020.0,1930629901.0,2020-03-12,20200310,20200312,2020-03-27,USD,RV,1.0,,19120.38,20200312.0,NAH4,1930629901.0,1,
U001,0200772670,ASSOCIAT foundation,2020-04-24,2020.0,1930773812.0,2020-04-09,20200410,20200409,2020-04-24,USD,RV,1.0,,77382.04,20200409.0,NAU5,1930773812.0,1,
U001,0100049617,SUNRIS corporation,2020-04-06,2020.0,1930679048.0,2020-03-20,20200320,20200320,2020-04-09,USD,RV,1.0,,35373.21,20200320.0,NAD1,1930679048.0,1,
U001,100057168,CO us,2020-04-03,2020.0,1930675402.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,134288.7,20200320.0,NAA8,1930675402.0,1,
U001,0200769623,WAL-MAR corporation,2020-05-01,2020.0,1930775150.0,2020-04-13,20200410,20200413,2020-04-28,USD,RV,1.0,,19668.34,20200413.0,NAH4,1930775150.0,1,
U001,0200769623,WAL-MAR co,2020-04-10,2020.0,1930686749.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,21691.7,20200323.0,NAH4,1930686749.0,1,
U001,0200769623,WAL-MAR corporation,2020-05-16,2020.0,1930830361.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,4880.18,20200428.0,NAH4,1930830361.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-10,2020.0,1930687271.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,45115.06,20200323.0,NAH4,1930687271.0,1,
U001,0200726979,BJ'S  corp,2020-03-27,2020.0,1930645909.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,142.92,20200313.0,NAA8,1930645909.0,1,
U001,0200132251,SUPERB co,2020-04-22,2020.0,1930765209.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,1879.21,20200408.0,NAA8,1930765209.0,1,
U001,0200752302,KROGER trust,2020-05-16,2020.0,1930854882.0,2020-05-03,20200504,20200503,2020-05-18,USD,RV,1.0,,65705.89,20200503.0,NAA8,1930854882.0,1,
U001,0200748108,KROGER in,2020-04-11,2020.0,1930718707.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,76845.1,20200329.0,NAA8,1930718707.0,1,
U001,0200704858,WAKE corporation,2020-04-02,2020.0,1930653823.0,2020-03-16,20200315,20200316,2020-03-31,USD,RV,1.0,,149523.24,20200316.0,NAA8,1930653823.0,1,
U001,0200769623,WAL-MAR systems,2020-04-18,2020.0,1930720567.0,2020-03-31,20200330,20200331,2020-04-15,USD,RV,1.0,,17146.18,20200331.0,NAH4,1930720567.0,1,
U001,0200783734,FAREW associates,2020-03-18,2020.0,1930598172.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,94601.45,20200304.0,NAA8,1930598172.0,1,
U001,0200769623,WAL-MAR corp,2020-03-25,2020.0,1930623900.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,53211.15,20200309.0,NAH4,1930623900.0,1,
U001,0200744019,TARG ,2020-04-14,2020.0,1930733138.0,2020-03-31,20200402,20200331,2020-04-15,USD,RV,1.0,,11053.99,20200331.0,NAA8,1930733138.0,1,
U001,0100029811,SCAV corp,2020-05-09,2020.0,1930821512.0,2020-04-23,20200423,20200423,2020-05-08,USD,RV,1.0,,8296.89,20200423.0,NAA8,1930821512.0,1,
U001,200793088,DEMOU corp,2020-04-03,2020.0,1930671070.0,2020-03-21,20200319,20200321,2020-04-05,USD,RV,1.0,,36829.59,20200321.0,NAA8,1930671070.0,1,
U001,0200799538,UNITE in,2020-05-11,2020.0,1930831621.0,2020-04-28,20200428,20200428,2020-05-13,USD,RV,1.0,,70323.0,20200428.0,NAA8,1930831621.0,1,
U001,200762301,C&S WH systems,2020-04-03,2020.0,1930670697.0,2020-03-19,20200319,20200319,2020-04-03,USD,RV,1.0,,122644.38,20200319.0,NAC6,1930670697.0,1,
U001,0200769623,WAL-MAR systems,2020-04-19,2020.0,1930727465.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,6614.43,20200401.0,NAH4,1930727465.0,1,
U001,0200762301,C&S WH systems,2020-05-31,2020.0,1930718771.0,2020-03-30,20200329,20200330,2020-06-03,USD,RV,1.0,,2178.73,20200330.0,NAGD,1930718771.0,1,
U001,0200769623,WAL-MAR foundation,2020-04-03,2020.0,1930661456.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,12231.78,20200318.0,NAH4,1930661456.0,1,
U001,0200418007,AM co,2020-04-25,2020.0,1930769176.0,2020-04-11,20200409,20200411,2020-04-26,USD,RV,1.0,,51351.47,20200411.0,NAA8,1930769176.0,1,
U001,0200769623,WAL-MAR us,2020-04-08,2020.0,1930678727.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,3403.8,20200320.0,NAH4,1930678727.0,1,
U001,0200729942,SA corp,2020-04-08,2020.0,1930693218.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,6993.0,20200324.0,NAA8,1930693218.0,1,
U001,0200726979,BJ'S  foundation,2020-05-07,2020.0,1930822185.0,2020-04-24,20200424,20200424,2020-05-09,USD,RV,1.0,,1079.3,20200424.0,NAA8,1930822185.0,1,
U001,0200769623,WAL-MAR foundation,2020-04-07,2020.0,1930675147.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,15585.11,20200320.0,NAH4,1930675147.0,1,
U001,0200148860,DOLLA associates,2020-07-30,2020.0,1930753466.0,2020-04-07,20200406,20200407,2020-06-11,USD,RV,1.0,,12731.61,20200407.0,NAGD,1930753466.0,1,
U001,0200769623,WAL-MAR llc,2020-05-16,2020.0,1930830825.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,44627.91,20200428.0,NAH4,1930830825.0,1,
U001,0200769623,WAL-MAR llc,2020-03-21,2020.0,1930601058.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,661.11,20200305.0,NAH4,1930601058.0,1,
U001,0200769623,WAL-MAR co,2020-03-19,2020.0,1930584005.0,2020-03-01,20200229,20200301,2020-03-16,USD,RV,1.0,,66936.2,20200301.0,NAH4,1930584005.0,1,
U001,0200980828,BEN E co,2020-05-04,2020.0,1930800148.0,2020-04-20,20200418,20200420,2020-05-05,USD,RV,1.0,,29476.91,20200420.0,NAA8,1930800148.0,1,
U001,0200707822,PUBLI ,2020-04-16,2020.0,1930731868.0,2020-04-01,20200402,20200401,2020-04-16,USD,RV,1.0,,20017.01,20200401.0,NAA8,1930731868.0,1,
CA02,0100031628,COLDST in,2020-05-22,2020.0,2960632176.0,2020-05-04,20200504,20200504,2020-05-23,CAD,RV,1.0,,45177.61,20200513.0,CA10,2960632176.0,1,
U001,0200769623,WAL-MAR llc,2020-04-10,2020.0,1930705275.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,867.55,20200327.0,NAH4,1930705275.0,1,
U001,0200762301,C&S WH us,2020-05-12,2020.0,1930604658.0,2020-03-04,20200305,20200304,2020-05-08,USD,RV,1.0,,15095.02,20200304.0,NAGD,1930604658.0,1,
U001,0200794332,COST in,2020-04-11,2020.0,1930703237.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,52511.32,20200326.0,NAAX,1930703237.0,1,
U001,0200769623,WAL-MAR trust,2020-05-09,2020.0,1930812753.0,2020-04-24,20200422,20200424,2020-05-09,USD,RV,1.0,,43479.83,20200424.0,NAH4,1930812753.0,1,
U001,0200416837,DEC corporation,2020-04-06,2020.0,1930753176.0,2020-04-06,20200406,20200406,2020-04-08,USD,RV,1.0,,15699.8,20200401.0,NAM1,1930753176.0,1,
U001,0200772595,SAFEW in,2020-04-07,2020.0,1930685579.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,67902.1,20200323.0,NAA8,1930685579.0,1,
U001,0200769623,WAL-MAR co,2020-03-27,2020.0,1930633776.0,2020-03-10,20200310,20200310,2020-03-25,USD,RV,1.0,,222.74,20200310.0,NAH4,1930633776.0,1,
U001,0200707822,PUBLI systems,2020-05-09,2020.0,1930824653.0,2020-04-25,20200425,20200425,2020-05-10,USD,RV,1.0,,37687.67,20200425.0,NAA8,1930824653.0,1,
U001,0200769623,WAL-MAR co,2020-04-23,2020.0,1930740174.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,42583.93,20200404.0,NAH4,1930740174.0,1,
U001,0200769623,WAL-MAR in,2020-03-31,2020.0,1930646803.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,929.61,20200313.0,NAH4,1930646803.0,1,
U001,0200418007,AM corp,2020-04-16,2020.0,1930724165.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,197815.2,20200401.0,NAA8,1930724165.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-20,2020.0,1930731482.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,13096.14,20200402.0,NAH4,1930731482.0,1,
U001,0200769623,WAL-MAR us,2020-03-20,2020.0,1930585913.0,2020-03-02,20200301,20200302,2020-03-17,USD,RV,1.0,,72488.02,20200302.0,NAH4,1930585913.0,1,
U001,0200774000,RALEY co,2020-05-08,2020.0,1930823526.0,2020-04-24,20200424,20200424,2020-05-09,USD,RV,1.0,,92848.6,20200424.0,NAA8,1930823526.0,1,
CA02,0140104429,COSTCO corporation,2020-05-07,2020.0,2960631233.0,2020-04-28,20200428,20200428,2020-05-10,CAD,RV,1.0,,30907.75,20200430.0,CA10,2960631233.0,1,
U001,0200769623,WAL-MAR trust,2020-04-04,2020.0,1930651347.0,2020-03-19,20200314,20200319,2020-04-03,USD,RV,1.0,,813.17,20200319.0,NAH4,1930651347.0,1,
U001,0200769623,WAL-MAR co,2020-05-09,2020.0,1930809094.0,2020-04-22,20200421,20200422,2020-05-07,USD,RV,1.0,,7524.09,20200422.0,NAH4,1930809094.0,1,
U001,0200126819,MCLANE associates,2020-03-16,2020.0,1930592287.0,2020-03-02,20200302,20200302,2020-03-17,USD,RV,1.0,,19554.37,20200302.0,NAA8,1930592287.0,1,
U001,0200455322,PEA ,2020-04-18,2020.0,1930701004.0,2020-03-25,20200325,20200325,2020-04-24,USD,RV,1.0,,52018.95,20200325.0,NAD5,1930701004.0,1,
U001,0200706844,WINC trust,2020-04-02,2020.0,1930664194.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,14893.06,20200319.0,NAA8,1930664194.0,1,
